Palm_Position_X,Palm_Position_Y,Palm_Position_Z,Palm_Velocity_X,Palm_Velocity_Y,Palm_Velocity_Z
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-64.979774,304.09918,162.30763,1.1920929E-7,1.1920929E-7,1.1920929E-7
-64.93115,310.49927,163.34135,5.596066,736.57196,118.97046
-60.34029,326.80014,163.8678,145.00464,1041.3102,103.54374
-48.46816,340.47778,163.13808,458.41647,1141.815,50.762505
-36.80274,348.64807,164.10501,716.8855,1131.3903,69.209015
-18.54845,356.65088,166.34186,1052.9768,1036.2621,115.923615
-6.210561,361.38165,166.42197,1192.44,941.51855,91.26624
4.7642245,363.08563,162.2866,1213.2921,744.2782,-59.87261
13.351495,360.82697,156.62918,1110.8416,455.2108,-212.12508
17.422672,355.07632,150.15982,978.00714,168.53857,-364.93555
24.763302,350.4064,138.35852,944.8979,-19.440289,-630.89856
30.54478,345.4633,120.75369,868.9133,-165.69867,-1001.3248
34.470417,333.0358,99.31287,737.802,-493.98273,-1361.9729
35.172623,323.35043,79.88756,579.9154,-675.05914,-1634.7106
37.16449,306.0332,57.94468,487.22607,-1027.5327,-1874.6082
34.927444,282.651,31.427938,284.4942,-1456.4071,-2165.0889
36.37148,256.0685,15.68557,250.23088,-1866.2285,-2049.2776
39.355347,230.01228,7.658893,279.27444,-2200.481,-1779.4241
40.57064,206.05885,2.8289688,244.46078,-2369.332,-1467.806
47.345634,184.59969,5.3392224,387.42975,-2398.4917,-1000.8853
52.239197,165.88388,10.110242,434.62338,-2335.358,-588.49646
53.500496,155.23602,14.477792,357.24374,-2038.2434,-297.4529
51.745552,150.02405,18.107767,206.77977,-1645.3689,-105.848305
48.300816,151.29507,21.618208,46.727283,-1176.1205,29.840034
44.531387,158.9964,26.426561,-81.35504,-627.30054,169.45786
38.903442,172.8745,31.800114,-225.10727,-21.556627,278.85825
33.93974,185.36382,35.194,-330.33286,376.23593,322.5354
29.74411,202.74062,41.238983,-371.20892,809.3133,422.22482
24.563728,222.73506,47.55864,-431.06778,1206.6136,503.4145
20.841421,248.74101,56.49249,-415.2534,1631.0887,622.8858
19.057318,268.50827,65.825096,-373.76883,1867.5311,769.01575
20.649595,290.38504,80.132195,-225.26534,2040.3876,1002.6845
22.545053,311.16718,95.56427,-107.253075,2136.0198,1209.8402
25.652945,328.4014,111.58064,16.609262,2097.4377,1379.929
29.741762,344.84338,127.95982,137.59686,2043.0177,1514.7168
34.17181,357.01944,143.2817,236.9687,1873.7444,1582.3593
38.98404,363.523,155.38763,321.40924,1573.8734,1531.963
44.0929,368.72958,165.97678,392.5555,1314.5743,1448.9329
48.404495,371.7242,172.21538,419.9417,1055.4148,1253.3617
54.211308,372.3208,173.13797,486.54556,793.2925,948.64716
59.4482,366.6192,173.9431,518.39734,408.0533,721.9998
55.48033,325.48364,122.82175,112.934235,-794.9593,-902.8795
52.715122,313.02338,105.90593,-1.9687898,-965.2923,-1181.1091
49.73198,295.0804,84.737946,-92.9527,-1258.7053,-1515.993
47.556347,275.29935,65.45518,-135.01144,-1531.2083,-1704.8363
46.53378,253.37315,48.906807,-130.36566,-1795.2694,-1757.6777
45.220776,230.84683,32.805805,-135.8082,-2006.4954,-1781.9482
45.074356,208.63705,21.069818,-104.27073,-2155.8374,-1669.3909
46.082516,188.60959,13.217251,-45.662766,-2198.5745,-1467.5016
47.05563,171.5395,7.4187217,-3.6259756,-2134.0234,-1252.9009
48.3828,158.8594,3.2396364,38.06108,-1955.9716,-1048.1656
49.614426,150.93695,0.6829818,65.74265,-1679.4191,-848.1434
50.23942,145.21991,-0.63500446,67.49579,-1409.6051,-663.7112
51.172073,143.73347,1.3227941,78.06356,-1078.7191,-426.4334
54.090496,145.79898,6.5635314,146.70764,-727.44073,-151.91675
57.386013,149.91216,12.063058,208.64563,-407.3157,57.2453
59.62546,159.86354,15.9604225,222.03859,6.179402,161.68723
59.961666,169.00151,20.111862,173.31647,284.9059,246.07013
60.19017,179.83922,24.929192,134.27245,541.7518,328.50095
59.938675,191.0825,29.09844,91.02066,743.6523,369.60437
59.226574,202.84956,32.945892,44.817936,905.0171,388.49142
55.748154,217.71202,37.569138,-73.798294,1119.1659,426.5556
53.813496,231.28845,44.3168,-113.63196,1239.3424,520.65424
52.132206,243.61339,52.485104,-135.16142,1289.5604,633.5699
53.40535,256.68674,62.794052,-59.985767,1345.3239,780.0711
53.356594,267.91034,74.06793,-45.48746,1330.8298,917.82684
52.745888,275.96674,84.79318,-52.20746,1226.1536,1004.3681
53.70945,283.76324,96.72724,-8.746602,1138.6945,1102.8918
53.49278,290.79434,109.35887,-12.930801,1038.1293,1182.8824
53.74405,296.4585,120.68314,-1.8665745,947.93036,1230.5444
52.61852,300.60886,131.15924,-35.87137,821.8527,1222.8638
51.820976,304.12564,141.22656,-50.85509,712.1199,1208.0181
50.425476,306.01364,149.95161,-80.15593,580.76135,1154.6285
50.42385,305.24075,160.6937,-58.916298,402.79352,1177.6066
50.811058,302.90726,171.75719,-31.310648,223.67943,1202.2979
50.40308,301.42532,178.80852,-35.48334,118.64059,1098.3005
49.413723,298.43286,187.09698,-56.3896,-4.7342205,1060.2496
48.298664,294.75668,194.5904,-75.65555,-116.31436,1008.981
45.65951,289.62427,200.2946,-136.33946,-242.56302,914.19366
41.946648,285.39572,203.53006,-214.37994,-308.3897,772.1335
37.244637,281.61868,204.26129,-301.18643,-341.70654,588.0948
31.722881,273.45444,205.96141,-389.98465,-500.68637,483.07623
25.830423,265.61777,207.75867,-467.08347,-608.00244,409.77487
20.471918,244.93799,186.40894,-507.54025,-1081.2616,-354.2338
15.569226,232.1354,175.85008,-522.27094,-1184.9312,-583.3188
11.337754,223.9251,168.02513,-514.6808,-1124.9949,-670.0669
4.7012587,215.42842,160.33228,-581.1483,-1085.9552,-727.5469
-2.8434267,207.40063,153.13753,-657.3283,-1042.1838,-753.91486
-10.871591,197.39525,147.96965,-729.0419,-1072.3221,-712.19666
-20.473402,180.62904,144.09488,-829.0771,-1300.5186,-641.0972
-29.691368,162.78004,139.84305,-891.9889,-1503.2318,-601.4705
-38.585205,144.48657,134.4685,-928.146,-1665.5984,-606.7441
-46.603584,129.07162,127.123604,-926.3569,-1693.8363,-670.0638
-55.374504,114.5376,120.183334,-948.46576,-1688.1501,-704.33405
-65.30074,99.14628,110.54572,-1001.5244,-1712.7246,-813.29865
-74.33159,83.35326,100.0767,-1011.41736,-1740.3518,-917.48566
-83.610085,69.57542,88.906364,-1027.2681,-1700.4994,-1016.35236
-90.834984,60.569416,81.67037,-976.5686,-1525.907,-968.88855
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
69.36387,203.67488,-29.147137,1.1920929E-7,1.1920929E-7,1.1920929E-7
79.05532,205.64601,-35.821606,1114.8569,226.75052,-767.7981
97.33292,215.72307,-43.15323,1375.7046,474.62735,-786.4244
120.65514,227.4166,-49.11314,1731.9032,709.6736,-763.3413
138.65817,231.07504,-55.450123,1824.8148,633.61615,-755.2501
152.69685,233.27193,-55.69387,1769.7993,532.3719,-561.7172
173.96388,242.71121,-32.532196,1950.7657,680.11456,298.32474
185.67792,249.71092,-21.60809,1791.0869,713.89355,554.0807
193.40887,254.2239,-17.885086,1552.1589,662.58624,521.0183
195.2336,260.4719,-16.538204,1120.2281,640.81104,397.86536
192.4184,264.89496,-15.678841,729.0056,601.34863,315.71875
187.62668,268.00153,-14.893331,424.15607,574.2976,274.63782
177.49658,269.69376,-14.435614,0.6672749,473.78937,215.78468
166.23256,270.8355,-14.12903,-344.6508,381.82013,167.35825
154.75072,271.0491,-13.020345,-606.0753,287.37808,157.1341
142.91551,270.74548,-10.833762,-807.4586,201.45276,182.30058
130.3161,268.70743,-10.063138,-980.362,85.514435,157.66461
117.233406,266.16003,-8.840725,-1119.8632,-15.417163,153.06837
104.865974,263.75348,-6.308415,-1201.2736,-85.141685,190.02252
92.40789,260.77042,-4.032317,-1263.9537,-154.01376,209.30789
80.62227,256.9687,-0.6527314,-1290.3893,-229.84558,257.51358
68.53965,252.5546,2.001897,-1316.4448,-303.84088,270.176
57.344597,248.35281,5.6421,-1308.6537,-351.6572,309.74957
46.7597,243.78726,9.1542635,-1287.252,-398.75662,335.59756
36.565334,239.68208,13.257573,-1257.807,-418.6987,372.27393
27.25026,234.79675,17.303577,-1207.2493,-456.5744,396.82553
18.80978,229.9662,21.190292,-1145.8727,-483.647,410.78903
10.90168,225.13603,25.236864,-1083.3557,-503.03644,425.54114
3.5715122,220.42249,29.174536,-1020.75366,-514.1706,433.43372
-3.2654269,215.77562,32.943977,-957.9064,-519.3985,433.31012
-9.759432,210.92616,36.04039,-901.69,-529.6511,412.75183
-15.658236,206.43118,39.167957,-844.18146,-527.4995,399.55002
-21.199898,202.07233,41.979465,-788.1545,-519.953,378.81427
